order_id,order_date,sku,quantity,platformID,platform
406-5053493-2753123,2023-01-01,PRIME-LWBP19203084,1,B07SNP6SZD,A
171-6875913-5621920,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
405-7972750-2841945,2023-01-01,PRIME-LWOB19201079,1,B084C52Z6M,A
OD326939032949457100,2023-01-01,LWHK2020103,1,RKSFNJ8M6Z4FY4YG,F
OD326939032949457100,2023-01-01,LWHK2020103,1,RKSFNJ8M6Z4FY4YG,F
404-6871922-1847524,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
405-5022486-8856351,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
408-0186290-7497903,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
404-7492755-3493158,2023-01-01,PRIME-LWOB16171132,1,B07JCBGYT9,A
407-2082945-4057113,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
402-7310316-9020306,2023-01-01,PRIME-LWWC16176105C,1,B07KYQD52P,A
404-8924553-4109168,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
402-6240523-9914719,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
406-7963381-2516327,2023-01-01,PRIME-LWWC16176105C,1,B07KYQD52P,A
171-6875913-5621920,2023-01-01,PRIME-LWWC16176105C,1,B07KYQD52P,A
402-7060225-4560317,2023-01-01,PRIME-LWWC16176104B,1,B07PFV29ZM,A
171-8912948-8488325,2023-01-01,LWWC20216110,1,B08LNM3X1R,A
403-4379110-3188317,2023-01-01,PRIME-LWWC16176141,1,B084MKF1S8,A
OD426936848628507100,2023-01-01,LWOB202103,1,BAGG463ZEXYHESNH,F
OD426937175533194100,2023-01-01,FLYOB202109,1,BAGG4YGHNCJTKGHA,F
OD426937213843800100,2023-01-01,LWDB224098,1,DFBGBFY4VVDQHWXY,F
OD226937786463738000,2023-01-01,LWSB192003025,1,YGGGAH5MY3QVCPGK,F
OD326938344323583100,2023-01-01,LWWC16176135,1,WHBFNUGYJQYSXDCW,F
408-6570867-1934762,2023-01-01,LWWC16176066C,1,B07KYQT9DY,A
407-0289024-8040302,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
404-7118539-0329140,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
406-2500460-0800326,2023-01-01,PRIME-LWWC16176059B,1,B07PHZ1JML,A
404-1742356-4644315,2023-01-01,PRIME-LWWC16176140,1,B084MK46HJ,A
408-8423868-8169950,2023-01-01,PRIME-LWWC16176104B,1,B07PFV29ZM,A
403-1228306-1401156,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
171-2050327-4269900,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
408-2258222-3280366,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
405-6830231-5783516,2023-01-01,PRIME-LWBP19203083,1,B07SNP7V72,A
405-1638113-7210714,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
404-2114012-1468333,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
407-9130768-4985915,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
405-7206875-2324310,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
402-0503024-9042760,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
407-4557400-5885116,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
406-8183210-1700361,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
406-7810030-9487508,2023-01-01,PRIME-LWWC20216140,2,B08LT1D3TY,A
403-5686730-4230726,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
403-1764967-1061143,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
171-5234470-3094736,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
405-6128894-3458705,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
408-6071661-6911524,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD326940959576549100,2023-01-01,LWSB21501SP,1,SLBGAK2HZRRSDBWK,F
402-6921773-6836342,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
408-7209963-2751538,2023-01-01,PRIME-LWBP19203084,1,B07SNP6SZD,A
171-0751265-5087525,2023-01-01,LWWC16176094,1,B0779BZV2M,A
405-1991818-4329124,2023-01-01,LWWC16176094,1,B0779BZV2M,A
403-2987237-7259565,2023-01-01,LWWC16176094,1,B0779BZV2M,A
405-0106768-2386778,2023-01-01,LWWC16176094,1,B0779BZV2M,A
408-1780144-4711556,2023-01-01,LWDB16174098,1,B08ZYSLKMM,A
403-9905803-4859548,2023-01-01,LWWC16176094,1,B0779BZV2M,A
408-4203570-8534720,2023-01-01,LWWC16176094,1,B0779BZV2M,A
407-7377893-3391562,2023-01-01,LWDB16174098,1,B08ZYSLKMM,A
405-3359510-8715567,2023-01-01,LWSB16173017B,1,B07MY71XSP,A
408-3871067-6590764,2023-01-01,LWWC16176094,1,B0779BZV2M,A
404-2615149-9646740,2023-01-01,LWWC20216077,1,B08KTD8K7J,A
171-3498140-4274752,2023-01-01,LWWC16176094,1,B0779BZV2M,A
408-0799498-1357163,2023-01-01,LWWC16176092B,1,B07PDXGR22,A
171-2002541-3317933,2023-01-01,LWWC16176094,1,B0779BZV2M,A
171-5597987-6432306,2023-01-01,LWSB16173016B,1,B07MY5WP7S,A
402-7499648-9249100,2023-01-01,LWWC20216077,1,B08KTD8K7J,A
171-4206953-8885935,2023-01-01,LWWC20216115,1,B08LH752FN,A
OD226940667577784000,2023-01-01,LWSB19203026SP,1,YGGGAH5RYHQYHHGX,F
OD426940745650136100,2023-01-01,LWWC16176077B,1,WHBFETCYHPGZ2PAD,F
405-5591116-9673966,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
171-8786154-9652364,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
408-8239111-4045917,2023-01-01,PRIME-LWWC16176135,1,B0779969J9,A
405-1805276-1119520,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
406-0240272-0417976,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD426940932752205100,2023-01-01,LWBP20213014,1,SLBFWJCUEHWBTEWT,F
408-8982346-7097951,2023-01-01,PRIME-LWWC16176140,1,B084MK46HJ,A
406-5457512-1570729,2023-01-01,LWWC16176094,1,B0779BZV2M,A
403-2135572-6974704,2023-01-01,LWWC16176094,1,B0779BZV2M,A
404-4173733-6053953,2023-01-01,LWWC16176094,1,B0779BZV2M,A
406-1682681-2492320,2023-01-01,LWWC16176094,1,B0779BZV2M,A
405-7986834-2670708,2023-01-01,PRIME-LWWC16176105C,1,B07KYQD52P,A
403-0135260-8995565,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
407-8039325-8740364,2023-01-01,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD426939118585608100,2023-01-01,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
OD326939128765016100,2023-01-01,LWSB16173008,1,SLBFCX2D8K4VGNQU,F
OD426939183635669100,2023-01-01,LWWC161761340,1,WHBFZW48CTH8AFH8,F
OD426939240674765100,2023-01-01,OB1122Z,1,BFCFFJ2GJHT4PRRV,F
OD426939372041830100,2023-01-01,LWHK2020105,1,RKSFNQTZZYHSTDF6,F
OD426939412650878100,2023-01-01,LWWC161761340,1,WHBFZW48CTH8AFH8,F
404-6115805-4455551,2023-01-01,LWWC16176059B,1,B07PHZ1JML,A
406-8453382-8824360,2023-01-01,PRIME-LWHK2020102,1,B0837TDP66,A
406-7471974-7080362,2023-01-01,LWWC16176094,1,B0779BZV2M,A
406-1826551-5532335,2023-01-01,PRIME-LWBP20213012,1,B08NXL9F1P,A
OD426939456484208100,2023-01-01,LWDB16174014C,1,DFBFE8Q94BZGY5RZ,F
OD326939729456636100,2023-01-01,LWDB224098,1,DFBGBFY4VVDQHWXY,F
OD326939734371426100,2023-01-01,LWWC16176077C,1,WHBFEVS8CUSGMBSW,F
47948254468,2023-01-01,LWSB16173019,1,SDL079991245,SD
OD426939870528603100,2023-01-01,LWSB30156,1,SLBFZHYYC9JGGCWH,F
OD226940170117759000,2023-01-01,LWWC16176094SP,1,SWXGARNFFZEE75GZ,F
OD226940170117759000,2023-01-01,LWWC16176094SP,1,SWXGARNFFZEE75GZ,F
OD426940276664971100,2023-01-01,LWSB19203022,1,SLBFGHSGCGKDMQRT,F
OD426940394505195100,2023-01-01,LWSB1090,1,SLBFZHYY4HGP8R2Z,F
OD326940498390673100,2023-01-01,LWHK2020102,1,RKSFNJ895TWQEWHH,F
171-4362216-0010753,2023-01-01,LWWC16176094,1,B0779BZV2M,A
402-1411758-6804305,2023-01-01,LWBP16173067,1,B07S6M5WNF,A
402-2683607-4537149,2023-01-01,LWWC16176094,1,B0779BZV2M,A
171-0915701-9737124,2023-01-01,LWWC16176094,1,B0779BZV2M,A
407-8539078-5539527,2023-01-01,PRIME-LWWC20216140,2,B08LT1D3TY,A
47948122205,2023-01-01,LWOB202103,1,SDL083151325,SD
407-2817326-4217915,2023-01-01,LWWC16176094,1,B0779BZV2M,A
47905427372,2023-01-01,50LWGW2222,1,SDL705294814,SD
OD126944662941669000,2023-01-01,LWSB16173018SP,1,YGGGAH3F4NVRG5PK,F
OD326944589805413100,2023-01-01,LWWC16176094B,1,WHBFECANGMSZABDF,F
OD426944355049646100,2023-01-01,LWWC161761340,1,WHBFZW48CTH8AFH8,F
OD326944219397875100,2023-01-01,LWSB21501,1,SLBG73HXZX9YQZ6R,F
OD426944149541163100,2023-01-01,LWWC16176117B,1,WHBFEGKFFTGVNJHB,F
OD326944057335882100,2023-01-01,LWSB1090,1,SLBFZHYY4HGP8R2Z,F
7226460190,2023-01-01,LWSB16173008,1,11557750,M
OD426942792329437100,2023-01-01,LWTP202104,1,TTKG73KZZYD7YWBM,F
OD426944033874919100,2023-01-01,LWDB19204084,1,DFBFZGJWM6GJ88ZV,F
OD426944687924361100,2023-01-01,LWSB16173015,1,SLBFDGZRXW5NBZNU,F
OD426943962523115100,2023-01-01,LWHK2020105,1,RKSFNQTZZYHSTDF6,F
OD326943759402680100,2023-01-01,LWSB16173015,1,SLBFDGZRXW5NBZNU,F
OD426943708933576100,2023-01-01,LWDB224098,1,DFBGBFY4VVDQHWXY,F
OD126943572791220000,2023-01-01,LWSB16173015SP,1,YGGGAHFKYTCSH9TM,F
OD326943578312803100,2023-01-01,LWBP20213015,1,SLBFXHEFG87HTW8T,F
OD426943456448329100,2023-01-01,LWBP202102,1,BKPGFJD5SX2FGUMH,F
OD426943361246214100,2023-01-01,LWSB19203022,1,SLBFGHSGCGKDMQRT,F
OD326943275658947100,2023-01-01,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD326943107262552100,2023-01-01,LWWC16176094,1,WHBEYYR6GTRMGWSD,F
OD326943103682493100,2023-01-01,LWDB19204084,1,DFBFZGJWM6GJ88ZV,F
OD326943798882576100,2023-01-01,LWSB21501SP,1,SLBGAK2HZRRSDBWK,F
OD326943024448269100,2023-01-01,LWWC16176117B,1,WHBFEGKFFTGVNJHB,F
47946080822,2023-01-01,LWDB214102,1,SDL484128535,SD
47940485315,2023-01-01,LWDB19204089,1,SDL505401936,SD
7226281038,2023-01-01,LWSB16173009B,1,11554206,M
OD426942426166591100,2023-01-01,LWSB16173008B,1,SLBFEBXAGUBKGHWX,F
OD426942493897922100,2023-01-01,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
OD426942618948542100,2023-01-01,44LWGW2218,1,BELGGSJKXQVYGJYZ,F
OD426945311153938100,2023-01-01,LWWC16176115B,1,WHBFECGHQGECQCMN,F
OD326945163211126100,2023-01-01,LWSB16173009,1,SLBFE56HUNGGCTUG,F
OD326945078414558100,2023-01-01,LWHK2020105,1,RKSFNQTZZYHSTDF6,F
OD426945018593735100,2023-01-01,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
OD426944978175411100,2023-01-01,LWSB16173015,1,SLBFDGZRXW5NBZNU,F
47945884490,2023-01-01,LWSB16173019,1,SDL079991245,SD
OD126944932616675000,2023-01-01,LWHK2020105SP,1,YCKGAPF28ZZUWGGN,F
OD126944911893273000,2023-01-01,LWSB16173019SP,1,YGGGAH2E989UYKHS,F
OD326944851037471100,2023-01-01,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD426944836466486100,2023-01-01,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
OD426944697701783100,2023-01-01,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD126942349981521000,2023-01-01,LWSB16173019SP,1,YGGGAH2E989UYKHS,F
47945309812,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47945570865,2023-01-01,LWSB19203016,1,SDL321052458,SD
47945581460,2023-01-01,LWHK2021101,1,SDL039058156,SD
47945635931,2023-01-01,LWBP19203084,1,SDL085745328,SD
OD126942650163833000,2023-01-01,LWSB16173019SP,1,YGGGAH2E989UYKHS,F
OD326943006575718100,2023-01-01,LWWC161761340,1,WHBFZW48CTH8AFH8,F
7226742654,2023-01-01,LWWC16176140,1,11616936,M
47946778474,2023-01-01,34LWGW2222,1,SDL671303753,SD
47946020540,2023-01-01,LWDB20214099,1,SDL447342892,SD
47947542976,2023-01-01,LWSB21501,1,SDL782871585,SD
47948160223,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47883407637,2023-01-01,LWOB16171123C,1,SDL432037858,SD
47947152054,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47947010651,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946354343,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946829098,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946916192,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946355832,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946388129,2023-01-01,FLYSB2002101,1,SDL071979704,SD
47947808091,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946484705,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47946769383,2023-01-01,LWSB19203019B,1,SDL195490127,SD
47947773902,2023-01-01,LWSB21501,1,SDL782871585,SD
47947653770,2023-01-01,LWSB19203026,1,SDL864497628,SD
47947690371,2023-01-01,34LWGW2222,1,SDL671303753,SD
OD326949742518354100,2023-01-02,LWWC16176107B,1,WHBFECXEZZKZ3ZZU,F
402-7277436-0082768,2023-01-02,PRIME-LWOB19201079,1,B084C52Z6M,A
OD426949540870904100,2023-01-02,LWWC16176136,1,WHBFNUGKUFUHSPC5,F
402-8897324-5507525,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD426949562238018100,2023-01-02,30LB2211,1,BELGGJXEWT87UDA3,F
405-3056854-7479528,2023-01-02,LWDB16174098,1,B08ZYSLKMM,A
403-4799485-0153925,2023-01-02,PRIME-LWWC20216077,1,B08KTD8K7J,A
404-0577193-0968367,2023-01-02,PRIME-LWWC19206076,1,B07SBVZ49M,A
OD326949733060505100,2023-01-02,LWWC16176094B,4,WHBFECANGMSZABDF,F
OD326949715403658100,2023-01-02,LWWC16176094B,4,WHBFECANGMSZABDF,F
404-2989394-3032319,2023-01-02,LWWC16176094,1,B0779BZV2M,A
407-6752831-7045947,2023-01-02,LWWC16176094,1,B0779BZV2M,A
403-9035132-9885126,2023-01-02,LWWC16176094,2,B0779BZV2M,A
OD326950389778970100,2023-01-02,LWHK2020105,1,RKSFNQTZZYHSTDF6,F
OD426950345906206100,2023-01-02,LWDB19204084,1,DFBFZGJWM6GJ88ZV,F
405-8526837-9884363,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD426950218496982100,2023-01-02,44LWGW2237,1,BELGJKGMGVPCZKH4,F
OD326950135149752100,2023-01-02,LWDB19204063,1,DFBFMZF4FDGHSKCE,F
OD326950093998387100,2023-01-02,LWWC16176115,1,WHBF53WPZFRYYHGV,F
OD226950034358734000,2023-01-02,LWHK2020101SP,1,YCKGAPGNHHF8HHMD,F
OD426950031604805100,2023-01-02,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD426949872381309100,2023-01-02,FLYSB202104,1,SLBG36J6TZYYW3FQ,F
OD426949857987710100,2023-01-02,LWWC16176117B,1,WHBFEGKFFTGVNJHB,F
405-0844142-0921168,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD326949826159113100,2023-01-02,LWSB16173010B,1,SLBFEBXHMAHQZWE4,F
OD326949743854293100,2023-01-02,LWWC16176094B,2,WHBFECANGMSZABDF,F
402-1217063-8520320,2023-01-02,LWWC16176094,2,B0779BZV2M,A
404-5115009-1115502,2023-01-02,LWWC16176094,1,B0779BZV2M,A
405-8176098-0083509,2023-01-02,LWWC16176094,1,B0779BZV2M,A
406-4914331-8327564,2023-01-02,PRIME-LWHK2020102,1,B0837TDP66,A
OD426949525945743100,2023-01-02,LWWC16176094B,1,WHBFECANGMSZABDF,F
406-8769546-9053940,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD326949441780385100,2023-01-02,LWWC16176094B,1,WHBFECANGMSZABDF,F
OD326948710821815100,2023-01-02,42LWGW2223,1,BELGGSKXEZAPEBMQ,F
407-7751836-5173101,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
407-1737033-0697105,2023-01-02,PRIME-LWWC16176059,1,B06X9QGP8N,A
OD326948706829436100,2023-01-02,LWGW2222,1,BELGGJHFDB5YAREP,F
408-4442587-2896327,2023-01-02,PRIME-LWHK2020103,1,B0837WB6BT,A
OD426948699612043100,2023-01-02,LWWC16176082B,1,WHBFESSWABG3XRXD,F
402-6723341-8421915,2023-01-02,PRIME-LWWC20216077,1,B08KTD8K7J,A
171-6001868-3558744,2023-01-02,PRIME-LWWC16176059B,2,B07PHZ1JML,A
402-7650746-5143530,2023-01-02,PRIME-LWHK2020102,1,B0837TDP66,A
402-8274367-6927518,2023-01-02,PRIME-LWWC16176140,1,B084MK46HJ,A
OD426948642330569100,2023-01-02,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
171-3757740-9019537,2023-01-02,PRIME-LWWC20216115,1,B08LH752FN,A
OD426948355282925100,2023-01-02,LWSB16173010,1,SLBFCXU4ZA97QTVB,F
OD426948272264161100,2023-01-02,LWHK2020102,1,RKSFNJ895TWQEWHH,F
OD326948213261844100,2023-01-02,LWSB19203026,1,SLBFN3G8XYFWH2BT,F
408-7448014-1312306,2023-01-02,PRIME-LWMB16172028B,1,B07RJYCLVT,A
403-6857091-8266740,2023-01-02,PRIME-LWWC16176135,1,B0779969J9,A
OD426949442129053100,2023-01-02,LWDB19204084,1,DFBFZGJWM6GJ88ZV,F
402-0400327-9063519,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD326948793006788100,2023-01-02,LWHK2020103,1,RKSFNJ8M6Z4FY4YG,F
OD126949411335679000,2023-01-02,LWSB16173010SP,1,YGGGAMFTFYUXYMH6,F
406-4365231-1313924,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD226949383961165000,2023-01-02,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD426949327599614100,2023-01-02,LWWC161761340,1,WHBFZW48CTH8AFH8,F
OD426949249196548100,2023-01-02,LWSB21501SP,1,SLBGAK2HZRRSDBWK,F
171-4099427-9725947,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD326949198228796100,2023-01-02,LWTP202101,1,TSKGFJD5BZBXR4PB,F
OD426948725240755100,2023-01-02,LWSB19203022,1,SLBFGHSGCGKDMQRT,F
406-2401221-1742711,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
OD326949098198060100,2023-01-02,WC6107,1,WHBGFB5GXZZMTZUG,F
OD326949062669291100,2023-01-02,30LWGW2211,1,BELGGP87CZREZXT5,F
OD426949044037115100,2023-01-02,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD326948957129728100,2023-01-02,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
403-1527833-4323505,2023-01-02,PRIME-LWWC16176135,1,B0779969J9,A
OD126948915429022000,2023-01-02,LWHK2020101SP,1,YCKGAPGNHHF8HHMD,F
OD426948852689930100,2023-01-02,LWBP20213014,1,SLBFWJCUEHWBTEWT,F
404-3875954-8140322,2023-01-02,PRIME-LWWC20216140,1,B08LT1D3TY,A
404-9588317-6383532,2023-01-02,LWWC20216139,1,B08LS5WT3J,A
OD326950416509607100,2023-01-02,LWBP20213015,1,SLBFXHEFG87HTW8T,F
OD426950551048553100,2023-01-02,LWHK2020103,1,RKSFNJ8M6Z4FY4YG,F
OD126953270633580000,2023-01-02,LWSB19203026SP,1,YGGGAH5RYHQYHHGX,F
OD426953255949538100,2023-01-02,LWBP20213012,1,SLBFWWYSNPTXSYXB,F
404-0465598-5253931,2023-01-02,LWWC16176077,1,B072FDG4ZY,A
406-8302755-1742712,2023-01-02,LWWC20216115,1,B08LH752FN,A
OD326953240009148100,2023-01-02,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
404-7020332-5670728,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD426953223064070100,2023-01-02,LWWC16176139,1,WHBFNUGQZ4VUEKKY,F
OD326953214905715100,2023-01-02,LWDB19204062,1,DFBFMZ89PBVHKMJR,F
171-6520841-1406728,2023-01-02,LWWC16176094,1,B0779BZV2M,A
OD426953159277298100,2023-01-02,LWSB30156,1,SLBFZHYYC9JGGCWH,F
OD326953103725474100,2023-01-02,LWWC16176138,1,WHBFNUGWF4QMNGUP,F
OD426953016761989100,2023-01-02,LWWC16176059B,1,WHBFEDDK3VTBJHAF,F
405-9119826-3432322,2023-01-02,LWWC16176094,1,B0779BZV2M,A
404-7836715-2060337,2023-01-02,LWWC16176094,1,B0779BZV2M,A
405-7411186-9823512,2023-01-02,LWWC16176094,3,B0779BZV2M,A
403-2973946-5777163,2023-01-02,LWWC16176094,1,B0779BZV2M,A
171-5483603-6210706,2023-01-02,LWWC16176094,1,B0779BZV2M,A
403-5007161-4245949,2023-01-02,LWWC16176094,1,B0779BZV2M,A
408-7366617-7554735,2023-01-02,LWWC16176114B,1,B07PGZWX1F,A
405-1087699-2981121,2023-01-02,LWBP20213015,1,B08NYG27PK,A
