order_id,order_date,sku,quantity,platformID,platform
230512-026-253602,2023-05-12,LWDB224098,1,0,TQ
230512-026-244060,2023-05-12,LWSB19203024,1,0,TQ
230512-026-245908,2023-05-12,LWSB16173015,1,0,TQ
230512-026-252697,2023-05-12,LWSB16173015,1,0,TQ
230512-026-253143,2023-05-12,LWSB16173015,1,0,TQ
230512-026-255039,2023-05-12,LWSB19203026,1,0,TQ
230512-026-255555,2023-05-12,LWSB19203022,1,0,TQ
230512-026-252761,2023-05-12,LWSB16173015,1,0,TQ
230512-026-256794,2023-05-12,LWSB19203022,1,0,TQ
230512-026-249803,2023-05-12,LWSB16173015,1,0,TQ
230512-026-248969,2023-05-12,LWSB16173015,1,0,TQ
230512-026-246821,2023-05-12,LWSB16173015,1,0,TQ
230512-026-248793,2023-05-12,LWSB19203022,1,0,TQ
230512-026-255476,2023-05-12,LWSB19203025,1,0,TQ
230512-026-253016,2023-05-12,LWSB19203024,1,0,TQ
230512-026-255467,2023-05-12,LWSB16173015,1,0,TQ
230512-026-248325,2023-05-12,LWSB16173015,1,0,TQ
230512-026-249744,2023-05-12,LWSB16173015,1,0,TQ
230512-026-253143,2023-05-12,LWSB16173015,1,0,TQ
230512-026-249372,2023-05-12,LWSB16173015,1,0,TQ
230512-026-244524,2023-05-12,LWSB16173015,1,0,TQ
230512-026-254298,2023-05-12,LWSB16173015,1,0,TQ
230512-026-251930,2023-05-12,LWSB19203025,1,0,TQ
230512-026-256794,2023-05-12,LWSB16173015,1,0,TQ
230512-026-251533,2023-05-12,LWSB16173015,1,0,TQ
230512-026-244060,2023-05-12,LWSB19203024,1,0,TQ
230512-026-250058,2023-05-12,LWSB16173019,1,0,TQ
230512-026-253499,2023-05-12,LWSB16173015,1,0,TQ
230512-026-244792,2023-05-12,LWSB16173015,1,0,TQ
230512-026-250552,2023-05-12,LWSB19203022,1,0,TQ
230512-026-252697,2023-05-12,LWSB16173015,1,0,TQ
230512-026-250058,2023-05-12,LWSB16173019,1,0,TQ
230512-026-244792,2023-05-12,LWSB16173015,1,0,TQ
230512-026-248426,2023-05-12,LWSB16173015,1,0,TQ
230512-026-250638,2023-05-12,LWSB16173015,1,0,TQ
230512-026-255146,2023-05-12,LWSB19203025,1,0,TQ
230512-026-252159,2023-05-12,LWSB19203025,1,0,TQ
230512-026-248237,2023-05-12,LWSB21501,1,0,TQ
230512-026-253386,2023-05-12,LWSB19203022,1,0,TQ
230512-026-252064,2023-05-12,LWSB16173015,1,0,TQ
230512-026-257047,2023-05-12,LWSB16173008,1,0,TQ
230512-026-247699,2023-05-12,LWOB202104,1,0,TQ
230512-026-246317,2023-05-12,LWSB16173008,1,0,TQ
230513-026-259587,2023-05-13,LWBP19203083,1,0,TQ
230513-026-266421,2023-05-13,LWSB21502,1,0,TQ
230513-026-259881,2023-05-13,LWSB16173015,1,0,TQ
230513-026-267298,2023-05-13,LWSB16173008,1,0,TQ
230513-026-265383,2023-05-13,LWSB16173009,1,0,TQ
230513-026-269164,2023-05-13,LWSB19203025,1,0,TQ
230513-026-263457,2023-05-13,LWSB19203022,1,0,TQ
230513-026-262401,2023-05-13,LWSB19203024,1,0,TQ
230513-026-260777,2023-05-13,LWOB202104,1,0,TQ
230513-026-259874,2023-05-13,LWSB16173015,1,0,TQ
230513-026-268796,2023-05-13,LWSB19203022,1,0,TQ
230513-026-265385,2023-05-13,LWSB16173008,1,0,TQ
230513-026-265385,2023-05-13,LWSB16173008,1,0,TQ
230513-026-258934,2023-05-13,LWSB16173015,1,0,TQ
230513-026-262401,2023-05-13,LWSB19203024,1,0,TQ
230513-026-259354,2023-05-13,LWSB19203024,1,0,TQ
230513-026-263879,2023-05-13,LWOB19201071,1,0,TQ
230513-026-258965,2023-05-13,LWSB16173015,1,0,TQ
230513-026-269150,2023-05-13,LWSB16173008,1,0,TQ
230513-026-269967,2023-05-13,LWSB16173008,1,0,TQ
230513-026-263983,2023-05-13,LWSB19203022,1,0,TQ
230513-026-262638,2023-05-13,LWSB21501,1,0,TQ
230513-026-259874,2023-05-13,LWSB16173015,1,0,TQ
230513-026-272098,2023-05-13,LWSB19203025,1,0,TQ
230513-026-259567,2023-05-13,LWSB16173015,1,0,TQ
230513-026-261695,2023-05-13,LWSB19203025,1,0,TQ
230513-026-262401,2023-05-13,LWSB19203024,1,0,TQ
230513-026-259619,2023-05-13,LWSB16173015,1,0,TQ
230513-026-262529,2023-05-13,LWGW2221,1,0,TQ
230513-026-260890,2023-05-13,LWSB19203022,1,0,TQ
230513-026-261761,2023-05-13,LWSB16173009,1,0,TQ
230513-026-261695,2023-05-13,LWSB19203025,1,0,TQ
230513-026-260387,2023-05-13,LWSB16173015,1,0,TQ
230513-026-260387,2023-05-13,LWSB16173015,1,0,TQ
230513-026-259495,2023-05-13,LWSB16173015,1,0,TQ
230513-026-259269,2023-05-13,LWSB19203024,1,0,TQ
230513-026-269771,2023-05-13,LWOB202104,1,0,TQ
230513-026-263457,2023-05-13,LWSB19203022,1,0,TQ
230513-026-259587,2023-05-13,LWBP19203083,1,0,TQ
230513-026-269164,2023-05-13,LWSB19203025,1,0,TQ
230513-026-269150,2023-05-13,LWSB16173008,1,0,TQ
230513-026-272098,2023-05-13,LWSB19203025,1,0,TQ
230513-026-268796,2023-05-13,LWSB19203022,1,0,TQ
230513-026-262401,2023-05-13,LWSB19203024,1,0,TQ
230513-026-266421,2023-05-13,LWSB21502,1,0,TQ
230513-026-265383,2023-05-13,LWSB16173009,1,0,TQ
230513-026-267298,2023-05-13,LWSB16173008,1,0,TQ
230513-026-259881,2023-05-13,LWSB16173015,1,0,TQ
230513-026-269967,2023-05-13,LWSB16173008,1,0,TQ
230513-026-259567,2023-05-13,LWSB16173015,1,0,TQ
230513-026-258965,2023-05-13,LWSB16173015,1,0,TQ
230513-026-258934,2023-05-13,LWSB16173015,1,0,TQ
230513-026-263879,2023-05-13,LWOB19201071,1,0,TQ
230513-026-261761,2023-05-13,LWSB16173009,1,0,TQ
230513-026-259354,2023-05-13,LWSB19203024,1,0,TQ
230513-026-263983,2023-05-13,LWSB19203022,1,0,TQ
230513-026-259495,2023-05-13,LWSB16173015,1,0,TQ
230513-026-260890,2023-05-13,LWSB19203022,1,0,TQ
230513-026-262638,2023-05-13,LWSB21501,1,0,TQ
230513-026-259619,2023-05-13,LWSB16173015,1,0,TQ
230513-026-262529,2023-05-13,LWGW2221,1,0,TQ
230513-026-260777,2023-05-13,LWOB202104,1,0,TQ
230513-026-269771,2023-05-13,LWOB202104,1,0,TQ
230513-026-259269,2023-05-13,LWSB19203024,1,0,TQ
230514-026-279264,2023-05-14,LWSB19203022,1,0,TQ
230514-026-274952,2023-05-14,LWGW2225,1,0,TQ
230514-026-277635,2023-05-14,LWOB16171122,1,0,TQ
230514-026-281364,2023-05-14,LWSB19203022,1,0,TQ
230514-026-277189,2023-05-14,LWSB19203024,1,0,TQ
230514-026-285050,2023-05-14,LWSB19203025,1,0,TQ
230514-026-290874,2023-05-14,LWSB19203022,1,0,TQ
230514-026-282808,2023-05-14,LWSB19203024,1,0,TQ
230514-026-283821,2023-05-14,LWOB16171122,1,0,TQ
230514-026-290317,2023-05-14,LWSB19203025,1,0,TQ
230514-026-283291,2023-05-14,LWSB19203024,1,0,TQ
230514-026-292238,2023-05-14,LWHK2020101,1,0,TQ
230514-026-276684,2023-05-14,LWSB19203022,1,0,TQ
230514-026-275995,2023-05-14,LWSB19203025,1,0,TQ
230514-026-274592,2023-05-14,LWSB19203025,1,0,TQ
230514-026-283601,2023-05-14,LWSB16173008,1,0,TQ
230514-026-285843,2023-05-14,LWDB224098,1,0,TQ
230514-026-291634,2023-05-14,LWSB16173009,1,0,TQ
230514-026-281661,2023-05-14,LWSB19203024,1,0,TQ
230514-026-275798,2023-05-14,LWSB19203022,1,0,TQ
230514-026-286427,2023-05-14,LWSB19203022,1,0,TQ
230514-026-281306,2023-05-14,LWSB19203022,1,0,TQ
230514-026-277189,2023-05-14,LWSB19203024,1,0,TQ
230514-026-281661,2023-05-14,LWSB19203024,1,0,TQ
230514-026-290874,2023-05-14,LWSB19203022,1,0,TQ
230514-026-283821,2023-05-14,LWOB16171122,1,0,TQ
230514-026-287789,2023-05-14,LWSB16173008,1,0,TQ
230514-026-283859,2023-05-14,LWSB19203024,1,0,TQ
230514-026-283601,2023-05-14,LWSB16173008,1,0,TQ
230514-026-282808,2023-05-14,LWSB19203024,1,0,TQ
230514-026-281364,2023-05-14,LWSB19203022,1,0,TQ
230514-026-285050,2023-05-14,LWSB19203025,1,0,TQ
230514-026-278689,2023-05-14,LWSB19203022,1,0,TQ
230514-026-275798,2023-05-14,LWSB19203022,1,0,TQ
230514-026-274791,2023-05-14,LWSB21501,1,0,TQ
230514-026-275995,2023-05-14,LWSB19203025,1,0,TQ
230514-026-274592,2023-05-14,LWSB19203025,1,0,TQ
230514-026-283291,2023-05-14,LWSB19203024,1,0,TQ
230514-026-291634,2023-05-14,LWSB16173009,1,0,TQ
230514-026-278238,2023-05-14,LWSB16173009,1,0,TQ
230514-026-290317,2023-05-14,LWSB19203025,1,0,TQ
230514-026-276684,2023-05-14,LWSB19203022,1,0,TQ
230514-026-276018,2023-05-14,LWSB19203024,1,0,TQ
230514-026-285231,2023-05-14,LWSB19203022,1,0,TQ
230514-026-277635,2023-05-14,LWOB16171122,1,0,TQ
230514-026-274952,2023-05-14,LWGW2225,1,0,TQ
230514-026-277431,2023-05-14,LWHK2020103,1,0,TQ
230514-026-279264,2023-05-14,LWSB19203022,1,0,TQ
230514-026-278416,2023-05-14,LWSB16173008,1,0,TQ
230514-026-287318,2023-05-14,LWOB16171122,1,0,TQ
230514-026-278689,2023-05-14,LWSB19203022,1,0,TQ
230514-026-274791,2023-05-14,LWSB21501,1,0,TQ
230514-026-277431,2023-05-14,LWHK2020103,1,0,TQ
230514-026-281306,2023-05-14,LWSB19203022,1,0,TQ
230514-026-278238,2023-05-14,LWSB16173009,1,0,TQ
230514-026-285843,2023-05-14,LWDB224098,1,0,TQ
230514-026-287318,2023-05-14,LWOB16171122,1,0,TQ
230514-026-292238,2023-05-14,LWHK2020101,1,0,TQ
230514-026-286427,2023-05-14,LWSB19203022,1,0,TQ
230514-026-285231,2023-05-14,LWSB19203022,1,0,TQ
230514-026-283859,2023-05-14,LWSB19203024,1,0,TQ
230514-026-287789,2023-05-14,LWSB16173008,1,0,TQ
230514-026-278416,2023-05-14,LWSB16173008,1,0,TQ
230514-026-276018,2023-05-14,LWSB19203024,1,0,TQ
230515-026-307669,2023-05-15,LWOB16171122,1,0,TQ
230515-026-292596,2023-05-15,FLYSB202105,1,0,TQ
230515-026-294087,2023-05-15,LWSB19203025,1,0,TQ
230515-026-293221,2023-05-15,LWSB19203024,1,0,TQ
230515-026-295923,2023-05-15,LWSB19203026,1,0,TQ
230515-026-300793,2023-05-15,LWSB16173015,1,0,TQ
230515-026-300559,2023-05-15,LWSB16173015,1,0,TQ
230515-026-305873,2023-05-15,LWSB16173015,1,0,TQ
230515-026-306769,2023-05-15,LWSB16173015,1,0,TQ
230515-026-294193,2023-05-15,LWGW2208,1,0,TQ
230515-026-298053,2023-05-15,LWSB16173015,1,0,TQ
230515-026-297424,2023-05-15,LWSB19203024,1,0,TQ
49054768620,2023-05-15,32LWGW2212,1,SDL285646092,SD
230515-026-305224,2023-05-15,LWSB21501,1,0,TQ
230515-026-300151,2023-05-15,LWSB16173008,1,0,TQ
230515-026-296166,2023-05-15,LWSB19203022,1,0,TQ
230515-026-296166,2023-05-15,LWSB19203022,1,0,TQ
230515-026-293221,2023-05-15,LWSB19203024,1,0,TQ
230515-026-300793,2023-05-15,LWSB16173015,1,0,TQ
230515-026-307669,2023-05-15,LWOB16171122,1,0,TQ
230515-026-300559,2023-05-15,LWSB16173015,1,0,TQ
230515-026-297424,2023-05-15,LWSB19203024,1,0,TQ
230515-026-305873,2023-05-15,LWSB16173015,1,0,TQ
230515-026-303114,2023-05-15,LWOB16171122,1,0,TQ
230515-026-305224,2023-05-15,LWSB21501,1,0,TQ
230515-026-296984,2023-05-15,LWSB19203024,1,0,TQ
230515-026-298117,2023-05-15,LWSB19203022,1,0,TQ
230515-026-298053,2023-05-15,LWSB16173015,1,0,TQ
230515-026-294087,2023-05-15,LWSB19203025,1,0,TQ
230515-026-292596,2023-05-15,FLYSB202105,1,0,TQ
230515-026-306769,2023-05-15,LWSB16173015,1,0,TQ
230515-026-295923,2023-05-15,LWSB19203026,1,0,TQ
230515-026-297585,2023-05-15,LWSB19203022,1,0,TQ
230515-026-303308,2023-05-15,LWSB16173015,1,0,TQ
230515-026-300151,2023-05-15,LWSB16173008,1,0,TQ
230515-026-303114,2023-05-15,LWOB16171122,1,0,TQ
230515-026-306753,2023-05-15,LWSB21501,1,0,TQ
230515-026-303308,2023-05-15,LWSB16173015,1,0,TQ
230515-026-298343,2023-05-15,LWSB16173015,1,0,TQ
230515-026-296350,2023-05-15,LWBP19203084,1,0,TQ
230515-026-297585,2023-05-15,LWSB19203022,1,0,TQ
230515-026-296350,2023-05-15,LWBP19203084,1,0,TQ
230515-026-306753,2023-05-15,LWSB21501,1,0,TQ
230515-026-298343,2023-05-15,LWSB16173015,1,0,TQ
230515-026-298117,2023-05-15,LWSB19203022,1,0,TQ
230515-026-296984,2023-05-15,LWSB19203024,1,0,TQ
230515-026-294193,2023-05-15,LWGW2208,1,0,TQ
49054599319,2023-05-15,LWWC19206091,1,SDL568452355,SD
49054668464,2023-05-15,LWWC19206091,1,SDL568452355,SD
49060451997,2023-05-15,LWSB16173019,1,SDL079991245,SD
49059139940,2023-05-15,LWOB16171123C,1,SDL432037858,SD
49062266673,2023-05-15,34LWGW2217,1,SDL404900593,SD
49059384758,2023-05-15,LWSB19203019B,1,SDL195490127,SD
49059906130,2023-05-15,LWWC19206091,1,SDL568452355,SD
49060067492,2023-05-15,LWSB19203026,1,SDL864497628,SD
49060185066,2023-05-15,LWOB16171123C,1,SDL432037858,SD
49060129001,2023-05-15,LWOB202104,1,SDL098372178,SD
49059096435,2023-05-15,LWSB19203025,1,SDL874880336,SD
49060410248,2023-05-15,LWDB19204084,1,SDL264187165,SD
49060694901,2023-05-15,LWSB19203016,1,SDL321052458,SD
49060388693,2023-05-15,LWSB19203024,1,SDL859206228,SD
49061041436,2023-05-15,FLYSB2002105,1,SDL052965968,SD
49061747385,2023-05-15,LWSB19203025,1,SDL874880336,SD
49061827391,2023-05-15,LWSB19203026,1,SDL864497628,SD
49062369190,2023-05-15,34LWGW2216,1,SDL875076436,SD
49062312031,2023-05-15,36LWGW2215,1,SDL228441890,SD
49060407114,2023-05-15,LWWC19206091,1,SDL568452355,SD
49059091952,2023-05-15,FLYSB2002102,1,SDL048850206,SD
49059323014,2023-05-15,LWSB21501,1,SDL782871585,SD
49058962676,2023-05-15,LWBP20213015,1,SDL663170689,SD
49054925433,2023-05-15,LWOB16171124,1,SDL476917408,SD
49055420557,2023-05-15,LWSB10101,1,SDL148510093,SD
49055549746,2023-05-15,FLYDB224004,1,SDL260597120,SD
49055607788,2023-05-15,LWSB19203025,1,SDL874880336,SD
49055792169,2023-05-15,LWSB19203026,1,SDL864497628,SD
49058925282,2023-05-15,LWSB21501,1,SDL782871585,SD
49056076712,2023-05-15,LWSB16173019,1,SDL079991245,SD
49056019380,2023-05-15,LWSB21501,1,SDL782871585,SD
49055829048,2023-05-15,LWHK2020101,1,SDL422544756,SD
49062170444,2023-05-15,LWSB19203021,1,SDL908994740,SD
49056899217,2023-05-15,LWSB19203026,1,SDL864497628,SD
49056896569,2023-05-15,32LWGW2217,1,SDL401313243,SD
48939324572,2023-05-15,LWDB20204060,1,SDL090777042,SD
49057323989,2023-05-15,LWSB19203019B,1,SDL195490127,SD
49057696083,2023-05-15,LWSB19203019B,1,SDL195490127,SD
49058389015,2023-05-15,LWSB21501,1,SDL782871585,SD
49056734108,2023-05-15,32LWGW2217,1,SDL401313243,SD
49058749603,2023-05-15,lwwc16176059,1,SDL462516602,SD
49058522055,2023-05-15,42LWGW2218,1,SDL923984849,SD
230516-026-309240,2023-05-16,LWSB16173015,1,0,TQ
49072037952,2023-05-16,LWSB19203024,1,SDL859206228,SD
49070866590,2023-05-16,LWWC19206091,1,SDL568452355,SD
49066649299,2023-05-16,FLYDB20214002,1,SDL673379363,SD
49071085582,2023-05-16,LWSB21501,1,SDL782871585,SD
230516-026-320172,2023-05-16,LWSB16173015,1,0,TQ
49071244709,2023-05-16,LWDB19204062,1,SDL642576022,SD
49072541844,2023-05-16,LWSB21501,1,SDL782871585,SD
49072156432,2023-05-16,LWHK2020105,1,SDL620658674,SD
230516-026-321883,2023-05-16,LWSB16173015,1,0,TQ
49072244694,2023-05-16,LWSB16173019,1,SDL079991245,SD
49072207358,2023-05-16,LWSB19203019B,1,SDL195490127,SD
49072437874,2023-05-16,LWSB16173019,1,SDL079991245,SD
49072675364,2023-05-16,LWSB21501,1,SDL782871585,SD
49072679321,2023-05-16,LWWC19206105,1,SDL568357702,SD
49072789858,2023-05-16,32LWGW2203,1,SDL504229390,SD
49072972252,2023-05-16,LWSB16173019,1,SDL079991245,SD
230516-026-312927,2023-05-16,LWSB16173008,1,0,TQ
49070408742,2023-05-16,LWSB19203026,1,SDL864497628,SD
49072009115,2023-05-16,LWSB16173019,1,SDL079991245,SD
49070152986,2023-05-16,LWBP20213012,1,SDL845007537,SD
49066719646,2023-05-16,FLYDB20214002,1,SDL673379363,SD
49069457678,2023-05-16,50LWGW2203,1,SDL519055913,SD
230516-026-316182,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320180,2023-05-16,LWSB16173015,1,0,TQ
230516-026-310946,2023-05-16,LWSB16173015,1,0,TQ
49066885620,2023-05-16,LWSB21501,1,SDL782871585,SD
230516-026-318417,2023-05-16,LWSB16173015,1,0,TQ
49067172897,2023-05-16,34LWGW2222,1,SDL671303753,SD
49068162274,2023-05-16,LWSB19203019B,1,SDL195490127,SD
49068019436,2023-05-16,LWSB101,1,SDL059003883,SD
49068264418,2023-05-16,LWSB21501,1,SDL782871585,SD
49068266292,2023-05-16,LWWC19206091,1,SDL568452355,SD
49068344290,2023-05-16,LWSB19203026,1,SDL864497628,SD
49068339756,2023-05-16,LWWC19206091,1,SDL568452355,SD
49068411868,2023-05-16,FLYOB1122C,1,SDL721246772,SD
49068643354,2023-05-16,LWSB21501,1,SDL782871585,SD
49068689692,2023-05-16,LWDB19204062,1,SDL642576022,SD
49068212797,2023-05-16,LWSB16173019,1,SDL079991245,SD
49069094761,2023-05-16,34LWGW2203,1,SDL495336903,SD
49069255482,2023-05-16,LWWC16176104,1,SDL241140699,SD
49069255482,2023-05-16,LWWC16176104,1,SDL241140699,SD
49069721443,2023-05-16,LWOB16171123C,1,SDL432037858,SD
230516-026-309073,2023-05-16,LWDB19204061,1,0,TQ
230516-026-324728,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-321566,2023-05-16,LWSB16173015,1,0,TQ
230516-026-313000,2023-05-16,LWSB16173015,1,0,TQ
230516-026-311408,2023-05-16,LWSB16173015,1,0,TQ
230516-026-309318,2023-05-16,LWSB19203026,1,0,TQ
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-315533,2023-05-16,LWSB16173015,1,0,TQ
230516-026-317347,2023-05-16,LWSB16173015,1,0,TQ
230516-026-317790,2023-05-16,LWSB16173015,1,0,TQ
230516-026-316105,2023-05-16,LWSB16173015,1,0,TQ
230516-026-316000,2023-05-16,LWSB19203024,1,0,TQ
230516-026-309073,2023-05-16,LWDB19204061,1,0,TQ
230516-026-318417,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320190,2023-05-16,LWSB16173015,1,0,TQ
230516-026-318840,2023-05-16,LWSB19203025,1,0,TQ
230516-026-312927,2023-05-16,LWSB16173008,1,0,TQ
230516-026-323513,2023-05-16,LWSB16173008,1,0,TQ
230516-026-315701,2023-05-16,LWSB16173015,1,0,TQ
230516-026-314682,2023-05-16,LWGW2208,1,0,TQ
230516-026-310640,2023-05-16,LWSB19203022,1,0,TQ
230516-026-322190,2023-05-16,LWSB16173015,1,0,TQ
230516-026-313000,2023-05-16,LWSB16173015,1,0,TQ
230516-026-309318,2023-05-16,LWSB19203026,1,0,TQ
230516-026-323020,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320753,2023-05-16,LWSB16173015,1,0,TQ
230516-026-319839,2023-05-16,LWSB19203024,1,0,TQ
230516-026-315169,2023-05-16,LWDB19204063,1,0,TQ
230516-026-317130,2023-05-16,LWSB16173015,1,0,TQ
230516-026-309240,2023-05-16,LWSB16173015,1,0,TQ
230516-026-321883,2023-05-16,LWSB16173015,1,0,TQ
230516-026-316182,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320180,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320172,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320753,2023-05-16,LWSB16173015,1,0,TQ
230516-026-323020,2023-05-16,LWSB16173015,1,0,TQ
230516-026-310946,2023-05-16,LWSB16173015,1,0,TQ
230516-026-325069,2023-05-16,LWOB19201079,1,0,TQ
230516-026-318028,2023-05-16,LWSB19203022,1,0,TQ
230516-026-317130,2023-05-16,LWSB16173015,1,0,TQ
230516-026-316175,2023-05-16,LWGW2209,1,0,TQ
230516-026-318840,2023-05-16,LWSB19203025,1,0,TQ
230516-026-319839,2023-05-16,LWSB19203024,1,0,TQ
49070546255,2023-05-16,LWSB21501,1,SDL782871585,SD
49066825729,2023-05-16,FLYDB20214002,1,SDL673379363,SD
49065615509,2023-05-16,LWSB21501,1,SDL782871585,SD
49062666177,2023-05-16,LWSB19203026,1,SDL864497628,SD
49062846566,2023-05-16,LWSB1010,1,SDL069288692,SD
49062968398,2023-05-16,LWWC19206091,1,SDL568452355,SD
49065560194,2023-05-16,LWSB16173019,1,SDL079991245,SD
49065267762,2023-05-16,LWSB16173019,1,SDL079991245,SD
49065147528,2023-05-16,LWSB16173019,1,SDL079991245,SD
49065099999,2023-05-16,50LWGW2218,1,SDL910282062,SD
49063091385,2023-05-16,LWWC19206091,1,SDL568452355,SD
230516-026-316000,2023-05-16,LWSB19203024,1,0,TQ
230516-026-316105,2023-05-16,LWSB16173015,1,0,TQ
49065099999,2023-05-16,50LWGW2217,1,SDL409933627,SD
230516-026-318028,2023-05-16,LWSB19203022,1,0,TQ
230516-026-310640,2023-05-16,LWSB19203022,1,0,TQ
49063457706,2023-05-16,LWOB16171123C,1,SDL432037858,SD
49063702672,2023-05-16,40LWGW2203,1,SDL483155402,SD
49064278712,2023-05-16,LWBP20213016,1,SDL661162266,SD
49064355371,2023-05-16,LWWC19206091,1,SDL568452355,SD
49064663015,2023-05-16,LWOB16171125,1,SDL429928700,SD
49064743866,2023-05-16,LWSB16173019,1,SDL079991245,SD
49064944865,2023-05-16,LWSB1010,1,SDL069288692,SD
230516-026-315701,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320190,2023-05-16,LWSB16173015,1,0,TQ
230516-026-317790,2023-05-16,LWSB16173015,1,0,TQ
230516-026-324728,2023-05-16,LWSB16173015,1,0,TQ
49064958424,2023-05-16,LWSB19203019B,1,SDL195490127,SD
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-315169,2023-05-16,LWDB19204063,1,0,TQ
49063628619,2023-05-16,LWSB16173008,1,SDL213730058,SD
49065618228,2023-05-16,LWSB16173019,1,SDL079991245,SD
49063712407,2023-05-16,LWSB19203019B,1,SDL195490127,SD
49065882268,2023-05-16,LWSB16173019,1,SDL079991245,SD
230516-026-322190,2023-05-16,LWSB16173015,1,0,TQ
49065757576,2023-05-16,30LWGW2203,1,SDL448302967,SD
230516-026-316175,2023-05-16,LWGW2209,1,0,TQ
230516-026-315533,2023-05-16,LWSB16173015,1,0,TQ
230516-026-321566,2023-05-16,LWSB16173015,1,0,TQ
230516-026-320957,2023-05-16,LWSB16173019,1,0,TQ
230516-026-323513,2023-05-16,LWSB16173008,1,0,TQ
230516-026-317347,2023-05-16,LWSB16173015,1,0,TQ
230516-026-311408,2023-05-16,LWSB16173015,1,0,TQ
49066518869,2023-05-16,FLYDB20214002,1,SDL673379363,SD
49065869259,2023-05-16,LWSB21501,1,SDL782871585,SD
49065971461,2023-05-16,FLYSB2002105,1,SDL052965968,SD
49066741268,2023-05-16,LWSB21501,1,SDL782871585,SD
49066001982,2023-05-16,LWSB16173019,1,SDL079991245,SD
49066067366,2023-05-16,LWBP20213011,1,SDL911384126,SD
230516-026-325069,2023-05-16,LWOB19201079,1,0,TQ
49066473836,2023-05-16,LWSB16173019,1,SDL079991245,SD
230516-026-314682,2023-05-16,LWGW2208,1,0,TQ
49066147342,2023-05-16,LWSB19203019B,1,SDL195490127,SD
49079395179,2023-05-17,LWSB21501,1,SDL782871585,SD
230517-026-333334,2023-05-17,LWSB16173015,1,0,TQ
230517-026-329247,2023-05-17,LWSB16173008,1,0,TQ
230517-026-340331,2023-05-17,LWSB16173009,1,0,TQ
230517-026-336457,2023-05-17,LWSB16173015,1,0,TQ
230517-026-336457,2023-05-17,LWSB16173015,1,0,TQ
49080495523,2023-05-17,LWOB16171125,1,SDL429928700,SD
230517-026-338710,2023-05-17,LWSB16173015,1,0,TQ
230517-026-338635,2023-05-17,LWSB19203025,1,0,TQ
230517-026-336706,2023-05-17,LWSB19203022,1,0,TQ
